,player_id,name,team_id,team_name,sub_position,foot,height_in_cm,opponent_team_name,opponent_team,total_points,was_home,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded
17657,83.0,Marcos Senesi,3.0,Bournemouth,Centre-Back,left,185.0,Burnley,6.0,1.0,False,0.0,2.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6,10.1,0.0,1.5,1.0,0.00,0.03,0.03,0.34
17659,85.0,Dominic Solanke,3.0,Bournemouth,Centre-Forward,right,186.0,Burnley,6.0,2.0,False,0.0,2.0,27.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.0,19.0,4.1,1.0,0.19,0.10,0.29,1.49
17660,86.0,Marcus Tavernier,3.0,Bournemouth,Left Winger,left,178.0,Burnley,6.0,2.0,False,0.0,2.0,27.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.0,9.2,1.2,19.0,2.9,1.0,0.21,0.01,0.22,1.53
17663,89.0,Illia Zabarnyi,3.0,Bournemouth,Centre-Back,right,189.0,Burnley,6.0,6.0,False,0.0,2.0,27.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.8,0.3,0.0,2.5,1.0,0.00,0.00,0.00,1.53
18373,96.0,Nathan Collins,4.0,Brentford,Centre-Back,right,193.0,Chelsea,7.0,1.0,True,2.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.3,0.0,2.5,1.0,0.00,0.00,0.00,1.81
18378,101.0,Mark Flekken,4.0,Brentford,Goalkeeper,both,195.0,Chelsea,7.0,2.0,True,2.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,23.2,0.0,0.0,2.3,1.0,0.00,0.01,0.01,1.81
18382,105.0,Vitaly Janelt,4.0,Brentford,Defensive Midfield,left,184.0,Chelsea,7.0,1.0,True,2.0,2.0,27.0,86.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.2,2.5,8.0,1.5,1.0,0.12,0.01,0.13,1.72
18383,106.0,Mathias Jensen,4.0,Brentford,Central Midfield,right,180.0,Chelsea,7.0,1.0,True,2.0,2.0,27.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.6,0.3,0.0,0.5,0.0,0.00,0.00,0.00,0.37
18385,108.0,Bryan Mbeumo,4.0,Brentford,Right Winger,left,171.0,Chelsea,7.0,0.0,True,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18387,110.0,Christian Nørgaard,4.0,Brentford,Defensive Midfield,right,187.0,Chelsea,7.0,2.0,True,2.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.4,16.4,0.0,4.2,1.0,0.00,0.01,0.01,1.81
18389,112.0,Ethan Pinnock,4.0,Brentford,Centre-Back,left,194.0,Chelsea,7.0,0.0,True,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18391,114.0,Mads Roerslev Rasmussen,4.0,Brentford,Right-Back,right,184.0,Chelsea,7.0,10.0,True,2.0,2.0,27.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,60.6,52.3,35.0,14.8,1.0,0.56,0.20,0.76,1.81
18396,119.0,Yoane Wissa,4.0,Brentford,Left Winger,right,176.0,Chelsea,7.0,6.0,True,2.0,2.0,27.0,86.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.8,12.3,45.0,9.3,1.0,0.70,0.02,0.72,1.72
18535,258.0,Neal Maupay,4.0,Brentford,Centre-Forward,right,173.0,Chelsea,7.0,1.0,True,2.0,2.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.0,0.0,0.0,0.00,0.00,0.00,0.10
18399,122.0,Simon Adingra,5.0,Brighton,Left Winger,right,175.0,Fulham,10.0,1.0,False,3.0,0.0,27.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.4,16.3,8.0,3.3,0.0,0.00,0.09,0.09,1.02
18406,129.0,Lewis Dunk,5.0,Brighton,Centre-Back,right,192.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,58.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.4,1.2,17.0,3.9,1.0,0.03,0.01,0.04,0.62
18408,131.0,Pervis Estupiñán,5.0,Brighton,Left-Back,left,175.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,19.2,65.1,19.0,10.3,1.0,0.05,0.22,0.27,1.24
18409,132.0,Evan Ferguson,5.0,Brighton,Centre-Forward,right,188.0,Fulham,10.0,2.0,False,3.0,0.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.6,2.5,34.0,3.7,1.0,0.60,0.08,0.68,1.24
18410,133.0,Billy Gilmour,5.0,Brighton,Defensive Midfield,right,170.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18411,134.0,Pascal Groß,5.0,Brighton,Central Midfield,right,181.0,Fulham,10.0,1.0,False,3.0,0.0,27.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4,13.0,0.0,1.3,0.0,0.00,0.08,0.08,0.62
18412,135.0,João Pedro Junqueira de Jesus,5.0,Brighton,Centre-Forward,right,182.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18420,143.0,Kaoru Mitoma,5.0,Brighton,Left Winger,right,178.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18427,150.0,Jan Paul van Hecke,5.0,Brighton,Centre-Back,right,189.0,Fulham,10.0,1.0,False,3.0,0.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,28.3,2.0,5.8,1.0,0.00,0.06,0.06,1.24
18431,154.0,Danny Welbeck,5.0,Brighton,Centre-Forward,right,185.0,Fulham,10.0,0.0,False,3.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18233,660.0,Wilson Odobert,6.0,Burnley,Left Winger,right,182.0,Bournemouth,3.0,2.0,True,0.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.6,52.5,40.0,10.6,1.0,0.44,0.34,0.78,1.10
18438,161.0,Josh Brownhill,6.0,Burnley,Central Midfield,right,179.0,Bournemouth,3.0,0.0,True,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18871,594.0,Zeki Amdouni,6.0,Burnley,Centre-Forward,both,185.0,Bournemouth,3.0,1.0,True,0.0,2.0,27.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,0.8,4.0,0.9,0.0,0.00,0.02,0.02,0.20
18873,596.0,James Trafford,6.0,Burnley,Goalkeeper,right,192.0,Bournemouth,3.0,1.0,True,0.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,19.0,0.0,0.0,1.9,1.0,0.00,0.00,0.00,1.10
17719,145.0,Robert Sánchez,7.0,Chelsea,Goalkeeper,right,197.0,Brentford,4.0,0.0,False,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
17771,197.0,Levi Colwill,7.0,Chelsea,Centre-Back,left,187.0,Brentford,4.0,1.0,False,2.0,2.0,27.0,78.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,27.2,1.9,0.0,2.9,1.0,0.00,0.02,0.02,1.83
17773,199.0,Enzo Fernández,7.0,Chelsea,Central Midfield,right,178.0,Brentford,4.0,2.0,False,2.0,2.0,27.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.4,57.6,7.0,7.9,1.0,0.10,0.70,0.80,1.77
17776,202.0,Conor Gallagher,7.0,Chelsea,Central Midfield,right,182.0,Brentford,4.0,1.0,False,2.0,2.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,19.6,37.6,10.0,6.7,1.0,0.03,0.05,0.08,1.83
17777,203.0,Malo Gusto,7.0,Chelsea,Right-Back,right,178.0,Brentford,4.0,5.0,False,2.0,2.0,27.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,34.4,44.2,2.0,8.1,1.0,0.00,0.22,0.22,1.83
17784,210.0,Mykhailo Mudryk,7.0,Chelsea,Left Winger,right,175.0,Brentford,4.0,1.0,False,2.0,2.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.8,0.0,0.1,0.0,0.00,0.00,0.00,0.07
17785,211.0,Nicolas Jackson,7.0,Chelsea,Centre-Forward,right,188.0,Brentford,4.0,6.0,False,2.0,2.0,27.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,38.2,6.1,45.0,8.9,1.0,1.01,0.18,1.19,1.83
17790,216.0,Raheem Sterling,7.0,Chelsea,Left Winger,right,170.0,Brentford,4.0,1.0,False,2.0,2.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,10.8,8.0,2.4,0.0,0.00,0.02,0.02,0.00
17791,217.0,Thiago Emiliano da Silva,7.0,Chelsea,Centre-Back,right,181.0,Brentford,4.0,0.0,False,2.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
17936,362.0,Cole Palmer,7.0,Chelsea,Attacking Midfield,left,189.0,Brentford,4.0,5.0,False,2.0,2.0,27.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.6,35.7,34.0,10.1,1.0,0.30,0.42,0.72,1.83
18185,611.0,Axel Disasi,7.0,Chelsea,Centre-Back,right,190.0,Brentford,4.0,9.0,False,2.0,2.0,27.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,47.2,2.0,37.0,8.6,1.0,0.28,0.01,0.29,1.83
18497,220.0,Joachim Andersen,8.0,Palace,Centre-Back,right,192.0,Spurs,18.0,1.0,False,3.0,1.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.2,0.5,0.0,1.0,1.0,0.00,0.00,0.00,1.87
18498,221.0,Jordan Ayew,8.0,Palace,Centre-Forward,right,182.0,Spurs,18.0,3.0,False,3.0,1.0,27.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6,14.7,1.0,1.9,1.0,0.08,0.06,0.14,0.95
18502,225.0,Odsonne Edouard,8.0,Palace,Centre-Forward,right,187.0,Spurs,18.0,1.0,False,3.0,1.0,27.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.6,2.0,0.3,0.0,0.00,0.01,0.01,0.92
18503,226.0,Eberechi Eze,8.0,Palace,Attacking Midfield,right,178.0,Spurs,18.0,8.0,False,3.0,1.0,27.0,65.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.4,0.8,9.0,4.2,1.0,0.08,0.01,0.09,0.90
18505,228.0,Marc Guéhi,8.0,Palace,Centre-Back,right,182.0,Spurs,18.0,0.0,False,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18507,230.0,Sam Johnstone,8.0,Palace,Goalkeeper,right,193.0,Spurs,18.0,1.0,False,3.0,1.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,11.0,27.4,0.0,0.0,2.7,1.0,0.00,0.00,0.00,1.87
18508,231.0,Jefferson Lerma Solís,8.0,Palace,Defensive Midfield,right,179.0,Spurs,18.0,1.0,False,3.0,1.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,16.6,11.9,0.0,2.9,1.0,0.00,0.04,0.04,1.87
18509,232.0,Jean-Philippe Mateta,8.0,Palace,Centre-Forward,right,192.0,Spurs,18.0,2.0,False,3.0,1.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,2.5,9.0,1.3,1.0,0.06,0.00,0.06,1.87
18511,234.0,Tyrick Mitchell,8.0,Palace,Left-Back,left,175.0,Spurs,18.0,1.0,False,3.0,1.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,1.6,4.0,2.0,1.0,0.00,0.03,0.03,1.87
18513,236.0,Michael Olise,8.0,Palace,Right Winger,left,184.0,Spurs,18.0,0.0,False,3.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00
18234,661.0,Jack Harrison,9.0,Everton,Right Winger,left,175.0,West Ham,19.0,2.0,True,1.0,3.0,27.0,79.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.8,12.5,4.0,2.1,1.0,0.00,0.43,0.43,1.23
18522,245.0,Jarrad Branthwaite,9.0,Everton,Centre-Back,left,195.0,West Ham,19.0,1.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.8,0.0,1.7,1.0,0.00,0.01,0.01,1.87
18523,246.0,Dominic Calvert-Lewin,9.0,Everton,Centre-Forward,right,189.0,West Ham,19.0,1.0,True,1.0,3.0,27.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6,11.3,22.0,3.9,0.0,0.17,0.04,0.21,0.94
18526,249.0,Abdoulaye Doucouré,9.0,Everton,Central Midfield,right,183.0,West Ham,19.0,2.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,4.4,33.5,10.0,4.8,1.0,0.25,0.03,0.28,1.28
18527,250.0,James Garner,9.0,Everton,Defensive Midfield,right,182.0,West Ham,19.0,5.0,True,1.0,3.0,27.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.2,42.6,6.0,7.1,1.0,0.06,0.36,0.42,1.87
18536,259.0,Dwight McNeil,9.0,Everton,Left Winger,left,183.0,West Ham,19.0,2.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,51.7,43.0,11.2,1.0,0.66,0.27,0.93,1.28
18537,260.0,Vitalii Mykolenko,9.0,Everton,Left-Back,left,180.0,West Ham,19.0,1.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.4,12.5,9.0,3.2,1.0,0.04,0.02,0.06,1.87
18538,261.0,Amadou Onana,9.0,Everton,Defensive Midfield,right,195.0,West Ham,19.0,2.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.2,45.0,5.0,6.5,1.0,0.04,0.04,0.08,1.87
18540,263.0,Jordan Pickford,9.0,Everton,Goalkeeper,left,185.0,West Ham,19.0,0.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,17.6,0.0,0.0,1.8,1.0,0.00,0.01,0.01,1.87
18542,265.0,James Tarkowski,9.0,Everton,Centre-Back,right,185.0,West Ham,19.0,1.0,True,1.0,3.0,27.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.4,1.7,0.0,2.9,1.0,0.00,0.02,0.02,1.87
16855,688.0,Timothy Castagne,10.0,Fulham,Right-Back,right,185.0,Brighton,5.0,6.0,True,3.0,0.0,27.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,19.6,10.4,2.0,3.2,1.0,0.00,0.01,0.01,1.17
18533,256.0,Alex Iwobi,10.0,Fulham,Attacking Midfield,right,183.0,Brighton,5.0,3.0,True,3.0,0.0,27.0,68.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,35.4,2.0,4.9,1.0,0.00,0.07,0.07,0.84
